JOB,job_clf,salaire,POS,COOR
droguiste,commerce de détail,384.7401428651783,"Pont-de-Chailly, Avenue de Chailly, Chailly, Lausanne, District de Lausanne, Vaud, 1012, Schweiz/Suisse/Svizzera/Svizra","(46.5261597, 6.6518235)"
empi,"employés pour tous,célibataires",111.1519208054447,"Rue des Deux-Marchés, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5241092, 6.633444)"
ménag,employées pour le ménage et la ferme,81.75459812137922,"Société de Développement de Marterey - Bugnon et environs, 16, Rue Caroline, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5216319, 6.6391657)"
agric,employées pour le ménage et la ferme,81.75459812137922,,
ménag,employées pour le ménage et la ferme,81.75459812137922,"Chemin des Fleurettes 20 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52588312935155, 6.657406653991216)"
ménagère,employées pour le ménage et la ferme,81.75459812137922,"Asemo - Relais, 21, Rue Pré-du-Marché, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.524738, 6.6293741)"
empi,"employés pour tous,célibataires",111.1519208054447,"Chemin du Presbytère, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5298888, 6.6218729)"
nég,commerce de détail,384.7401428651783,"Avenue Juste-Olivier 12 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52207063693816, 6.628290986029613)"
menuis,"bois,liège,meubles",384.5255638674845,"Avenue des Oiseaux 15 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.559337608480334, 6.700386471875683)"
menuis,"bois,liège,meubles",384.5255638674845,"Avenue des Oiseaux 15 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52434653665232, 6.637755650327705)"
menuis,"bois,liège,meubles",384.5255638674845,"Avenue des Oiseaux 15 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53934555540871, 6.628049787809434)"
Vve,administration publique,440.1967408530476,,
ménagère,employées pour le ménage et la ferme,81.75459812137922,"67, Avenue d'Ouchy, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5076183, 6.6276357)"
Vve,administration publique,440.1967408530476,,
concierge,employées pour le ménage et la ferme,81.75459812137922,,
architecte,"construction,charpenterie",394.1816187637103,"Avenue Jean-Daniel-Abram-Davel, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5281827, 6.6277738)"
huissier duConseil d’Etat,administration publique,440.1967408530476,"8, Chemin des Fleurettes, Lausanne, District de Lausanne, Vaud, 1001, Schweiz/Suisse/Svizzera/Svizra","(46.5170801, 6.6235163)"
jardin,"journaliers,entretien",5.847277687159012,,
concierge,employées pour le ménage et la ferme,81.75459812137922,"Place Saint-François, Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5195996, 6.6329714)"
empi,"employés pour tous,célibataires",111.1519208054447,"4, Rue du Petit-Rocher, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5243247, 6.6261889)"
inst,industrie des métaux,404.9105686484057,,
négoc,commerce de gros,409.4167275999778,"Avenue de Morges 145 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51859016789632, 6.630668002237895)"
agricult,employées pour le ménage et la ferme,81.75459812137922,,
agricult,employées pour le ménage et la ferme,81.75459812137922,"Vers-chez-les-Blanc, Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5533939, 6.6929467)"
typogr,arts graphiques,414.5666235446316,"6, Chemin du Closelet, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5144112, 6.6326637)"
Vve,administration publique,440.1967408530476,,
hôtelier,"hôtellerie,restauration",310.9983163179827,"1, Rue Mauborget, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5230359, 6.6295068)"
charretier,transports,394.39619776140415,"13, Rue de l'Industrie, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5262754, 6.6388576)"
empi,"employés pour tous,célibataires",111.1519208054447,"10, Avenue Frédéric-Recordon, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5268914, 6.6165373)"
concierge,employées pour le ménage et la ferme,81.75459812137922,"Avenue de l'Université, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5245567, 6.6345126)"
costumière,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Rue Chaucrau, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.522854, 6.6309272)"
empi,"employés pour tous,célibataires",111.1519208054447,,
Vve,administration publique,440.1967408530476,"Boulevard de Grancy 10 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5265499183268, 6.61218266218885)"
piqueur,"journaliers,entretien",5.847277687159012,,
boucher,produits alimentaires,421.8623094662245,,
mén,employées pour le ménage et la ferme,81.75459812137922,,
journal,arts graphiques,414.5666235446316,,
retraité,administration publique,440.1967408530476,"Chemin du Presbytère 5 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53290721527001, 6.612266453773028)"
Vve,administration publique,440.1967408530476,"Société de Développement de Marterey - Bugnon et environs, 16, Rue Caroline, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5216319, 6.6391657)"
agric,employées pour le ménage et la ferme,81.75459812137922,,
man,"employés pour tous,célibataires",111.1519208054447,"Moon's, 33, Rue Saint-Laurent, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5229526, 6.6297888)"
fact,industrie du papier,434.73704932785904,,
agric,employées pour le ménage et la ferme,81.75459812137922,,
typo,réparations,345.78653768508855,"Avenue du Mont-Blanc 9 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.524157980439526, 6.64845001752501)"
institut,administration publique,440.1967408530476,"Avenue de Morges 31 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53118797203588, 6.651106132596555)"
institut,administration publique,440.1967408530476,"Avenue de Morges 31 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.534298970022, 6.631374418037418)"
institut,administration publique,440.1967408530476,"Avenue de Morges 31 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.54322889951218, 6.64874993618361)"
institut,administration publique,440.1967408530476,"Avenue de Morges 31 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53911337347144, 6.648245318438031)"
Vve,administration publique,440.1967408530476,"Rue du Bugnon 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.54538404567805, 6.648174863258356)"
agric,employées pour le ménage et la ferme,81.75459812137922,,
empi,"employés pour tous,célibataires",111.1519208054447,"3, Rue Mauborget, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5228849, 6.6293946)"
employé,"employés pour tous,célibataires",111.1519208054447,"Place du 14-Juin, Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5223443, 6.6307825)"
électr.,"gaz,eau,éléctricité",446.1097362056362,"Boulevard de Grancy 24 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52603800963002, 6.637237902599346)"
électr.,"gaz,eau,éléctricité",446.1097362056362,"Boulevard de Grancy 24 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.54489715890442, 6.6482597199506674)"
Vve,administration publique,440.1967408530476,"Vers-chez-les blanc, Le Chalet-de-Praroman, Vers-chez-les-Blanc, Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5567319, 6.6959013)"
agric,employées pour le ménage et la ferme,81.75459812137922,,
Vve,administration publique,440.1967408530476,"Avenue Montagibert 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52157080103476, 6.608611446063884)"
fromages,produits alimentaires,421.8623094662245,"Rue Caroline, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.520348, 6.6370806)"
jardin,"journaliers,entretien",5.847277687159012,,
ouvr.de ville,administration publique,440.1967408530476,,
garde,"employés pour tous,célibataires",111.1519208054447,"Chalet-à-Gobet, Lausanne, District de Lausanne, Vaud, 1000, Schweiz/Suisse/Svizzera/Svizra","(46.5639967, 6.6928679)"
jardin,"journaliers,entretien",5.847277687159012,,
serrar,"bois,liège,meubles",384.5255638674845,,
"empi, postal",transports,394.39619776140415,"4, Place du Vallon, Lausanne, District de Lausanne, Vaud, 1011, Schweiz/Suisse/Svizzera/Svizra","(46.5266599, 6.6397522)"
rentière,"affaires immobilières,location",352.70226843879027,,
concierge,employées pour le ménage et la ferme,81.75459812137922,,
ouvr. deville,industrie textile,405.9834636368753,,
négoc,commerce de gros,409.4167275999778,"12, Avenue de Milan, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5160691, 6.6220557)"
ména,"employés pour tous,célibataires",111.1519208054447,"22, Rue du Valentin, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.525112, 6.6311982)"
cordona,industrie du papier,434.73704932785904,,
cout,industrie textile,405.9834636368753,"Chemin de Martheray, Cheseaux-sur-Lausanne, District de Lausanne, Vaud, 1033, Schweiz/Suisse/Svizzera/Svizra","(46.582302, 6.5960197)"
cimenteur,pierre et terre,417.5707295123464,"Rue du Lac 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.54353844821764, 6.640912712972259)"
gyps,"bois,liège,meubles",384.5255638674845,"11, Rue des Deux-Marchés, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5248374, 6.6335722)"
repass,industrie textile,405.9834636368753,"Département de la Formation, de la Jeunesse et de la Culture, 8, Rue de la Barre, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5253169, 6.6360657)"
"prof, de musique",arts graphiques,414.5666235446316,"Atelier Forme, 16, Rue du Midi, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5183485, 6.6333715)"
coiffeur,commerce de détail,384.7401428651783,,
Vve,administration publique,440.1967408530476,"8, Place de la Navigation, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5072873, 6.6263614)"
nég,commerce de détail,384.7401428651783,,
nég,commerce de détail,384.7401428651783,,
charret,transports,394.39619776140415,"22, Rue de l'Ale, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5234983, 6.6287546)"
cout,industrie textile,405.9834636368753,,
commispostal,"agences,locations,consultations",433.2349963440017,"10, Avenue de Cour, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5125046, 6.6247329)"
empi,"employés pour tous,célibataires",111.1519208054447,"3, Escaliers du Grand-Chêne, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5199144, 6.630646)"
chauff,transports,394.39619776140415,"Avenue de France 39 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5282190707507, 6.618923617254677)"
tableaux,arts graphiques,414.5666235446316,"4, Rue du Lion-d'Or, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5195494, 6.6356088)"
nég,commerce de détail,384.7401428651783,"2, Avenue d'Evian, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5141941, 6.6372697)"
instit,administration publique,440.1967408530476,"1, Avenue de la Gare, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.516483, 6.6372833)"
peintre,arts graphiques,414.5666235446316,,
ling,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Avenue de Florimont, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5146961, 6.6400215)"
Vve,administration publique,440.1967408530476,"8, Avenue Juste-Olivier, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5158857, 6.63692)"
médecin,"agences,locations,consultations",433.2349963440017,"3, Rue du Midi, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5185256, 6.6314879)"
commis,commerce de détail,384.7401428651783,"Rue Pré-du-Marché 13 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52793689920099, 6.619054340676661)"
commis,commerce de détail,384.7401428651783,"Rue Pré-du-Marché 13 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.522248610491886, 6.636183723640574)"
ébéniste,"bois,liège,meubles",384.5255638674845,"15, Boulevard de Grancy, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5150705, 6.6301182)"
meubles,"bois,liège,meubles",384.5255638674845,"Rue du Simplon 16 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53470499481514, 6.6189767396180486)"
jardin,"journaliers,entretien",5.847277687159012,"Avenue Collonges 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52960619658265, 6.619073187984395)"
compt,"banques,établissements financiers",452.9762641318413,,
hôtelier,"hôtellerie,restauration",310.9983163179827,"Place du Château 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52099141248039, 6.63168829681436)"
Vve,administration publique,440.1967408530476,"3, Avenue Edouard-Dapples, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5137364, 6.6300899)"
modiste,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
g. de café,"hôtellerie,restauration",310.9983163179827,"2, Rue Madeleine, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5221001, 6.6331467)"
postillon,transports,394.39619776140415,"Avenue des Bergières 19 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.54031672653458, 6.631434768087479)"
nég,commerce de détail,384.7401428651783,"Avenue de Florimont 14 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51034718038881, 6.6318868687170935)"
Vve,administration publique,440.1967408530476,"Rue Saint-Laurent 23 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53920963091123, 6.631474759183442)"
journal,arts graphiques,414.5666235446316,,
hôtelier,"hôtellerie,restauration",310.9983163179827,"Rue Grand-Saint-Jean 19 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52164791796533, 6.616851499148891)"
médec,"agences,locations,consultations",433.2349963440017,"38, Avenue Gabriel-de-Rumine, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5158347, 6.6425626)"
empi,"employés pour tous,célibataires",111.1519208054447,"23, Avenue Villamont, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5180481, 6.6383222)"
modiste,"vêtements, lingerie,chaussures,literies",399.9752517014458,"8, Avenue William-Fraisse, Lausanne, District de Lausanne, Vaud, 1001, Schweiz/Suisse/Svizzera/Svizra","(46.5159931, 6.6255561)"
ouvr. de ville,administration publique,440.1967408530476,"Chemin de Martheray, Cheseaux-sur-Lausanne, District de Lausanne, Vaud, 1033, Schweiz/Suisse/Svizzera/Svizra","(46.582302, 6.5960197)"
mén,employées pour le ménage et la ferme,81.75459812137922,"23, Avenue Edouard-Dapples, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5148751, 6.6257465)"
employé,"employés pour tous,célibataires",111.1519208054447,,
institut,administration publique,440.1967408530476,,
tailleur,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
rentière,"affaires immobilières,location",352.70226843879027,,
ling,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Rue des Deux-Marchés, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5241092, 6.633444)"
nég,commerce de détail,384.7401428651783,"Avenue Juste-Olivier 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.539003129290265, 6.667875790733034)"
coutur.,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Avenue Gabriel-de-Rumine 32 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52160783123378, 6.622087847458315)"
typo,réparations,345.78653768508855,"Avenue de Montoie 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53079919170416, 6.621998616148253)"
typo,réparations,345.78653768508855,"Avenue de Montoie 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52101728925953, 6.612933638380528)"
empi,"employés pour tous,célibataires",111.1519208054447,"4, Avenue de Solange, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5137132, 6.6379494)"
méc,industrie des métaux,404.9105686484057,"4, Rue des Echelettes, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5244992, 6.6244258)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue de la Louve 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53542536822474, 6.632932588744015)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue de la Louve 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51140961489923, 6.622321981530607)"
cuis,produits alimentaires,421.8623094662245,"Avenue Jean-Daniel-Abram-Davel, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5277273, 6.6286949)"
charretier,transports,394.39619776140415,"3, Rue Pré-du-Marché, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5235258, 6.6304799)"
chef de service,administration publique,440.1967408530476,,
représ,"agences,locations,consultations",433.2349963440017,"Chemin de Primerose 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52079909551256, 6.622290845170442)"
représ,"agences,locations,consultations",433.2349963440017,"Chemin de Primerose 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51514926888549, 6.634902761382706)"
empi,"employés pour tous,célibataires",111.1519208054447,"17, Rue du Valentin, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5240461, 6.6316775)"
rentier,"affaires immobilières,location",352.70226843879027,"Rue des Terreaux 10 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5206505521933, 6.622339613969054)"
emp.,"employés pour tous,célibataires",111.1519208054447,"Chemin de Boston 16 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51101222588128, 6.622506349719209)"
portier,"employés pour tous,célibataires",111.1519208054447,"2, Avenue Floréal, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5143476, 6.6270847)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue du Liseron 5 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.526713273759135, 6.622311811769508)"
maçon,"construction,charpenterie",394.1816187637103,"Rue du Valentin, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5272161, 6.6312797)"
ling,"vêtements, lingerie,chaussures,literies",399.9752517014458,"9, Rue Pré-du-Marché, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5235926, 6.6298814)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue du Maupas 29 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5403085074374, 6.622217191343445)"
"march, de vins",commerce de détail,384.7401428651783,,
dem. de mag,commerce de détail,384.7401428651783,"Rue Saint-Roch, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.52465, 6.6277385)"
journal,arts graphiques,414.5666235446316,"3, Avenue d'Yverdon, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5283418, 6.6165696)"
cout,industrie textile,405.9834636368753,"Rue Charles-Monnard 3 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52360346681818, 6.622676419098333)"
cout,industrie textile,405.9834636368753,"43, Rue de la Pontaise, Lausanne, District de Lausanne, Vaud, 1018, Schweiz/Suisse/Svizzera/Svizra","(46.5310182, 6.6288071)"
ménagère,employées pour le ménage et la ferme,81.75459812137922,"Chemin des Fauconnières 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.54230645682263, 6.648364003557629)"
ménagère,employées pour le ménage et la ferme,81.75459812137922,"Chemin des Fauconnières 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51616837049384, 6.622797645811128)"
mén,employées pour le ménage et la ferme,81.75459812137922,"Rue du Maupas 33 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.519304771840986, 6.622795844524403)"
instit,administration publique,440.1967408530476,,
voyageur,transports,394.39619776140415,,
anc. nég,commerce de détail,384.7401428651783,"9, Chemin de Boston, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5235691, 6.6223646)"
tanneur,industrie chimique,467.3530569773332,"1, Rue Pépinet, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5204225, 6.6324426)"
ménag,employées pour le ménage et la ferme,81.75459812137922,"24, Chemin du Pré-d'Yverdon, Épalinges, District de Lausanne, Vaud, 1066, Schweiz/Suisse/Svizzera/Svizra","(46.5434664, 6.6728044)"
prof,administration publique,440.1967408530476,"38, Avenue des Mousquines, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.516539, 6.648281)"
caissière,commerce de détail,384.7401428651783,,
inst. retraité,administration publique,440.1967408530476,"Chemin des Aubépines 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52426095074641, 6.647337681156255)"
ferblantier,industrie des métaux,404.9105686484057,"39, Avenue d'Ouchy, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5120215, 6.6299633)"
Vve,administration publique,440.1967408530476,"Rue Saint-Roch, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.52465, 6.6277385)"
Vve,administration publique,440.1967408530476,"Avenue Henri-Druey 15 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.523945989332205, 6.642013392402874)"
Vve,administration publique,440.1967408530476,"Avenue Henri-Druey 15 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53255406186208, 6.647244641436563)"
comptable,"banques,établissements financiers",452.9762641318413,,
représentant,commerce de gros,409.4167275999778,"14, Avenue Antoine-Michel-Servan, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5123346, 6.6312862)"
cordonnier,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Avenue d'Echallens 22 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51613030651725, 6.64753922327851)"
avocat,bureaux de consultation,414.3151424263152,,
préposé auxpoursuites,"agences,locations,consultations",433.2349963440017,,
avocat,bureaux de consultation,414.3151424263152,,
sommel,"hôtellerie,restauration",310.9983163179827,"Lausanne Palace, 7-9, Rue du Grand-Chêne, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5195586, 6.6309165)"
menuis,"bois,liège,meubles",384.5255638674845,"15, Chemin du Vallon, La Clochatte, Grand-Mont, Le Mont-sur-Lausanne, District de Lausanne, Vaud, 1052, Schweiz/Suisse/Svizzera/Svizra","(46.5528392, 6.6382369)"
menuis,"bois,liège,meubles",384.5255638674845,"24, Avenue de Béthusy, Chailly, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.520868, 6.6441968)"
compt,"banques,établissements financiers",452.9762641318413,"Avenue Villamont, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5180325, 6.6381965)"
man,"employés pour tous,célibataires",111.1519208054447,,
rent,"affaires immobilières,location",352.70226843879027,"4, Avenue Floréal, Lausanne, District de Lausanne, Vaud, 1001, Schweiz/Suisse/Svizzera/Svizra","(46.5141393, 6.6270465)"
domest,employées pour le ménage et la ferme,81.75459812137922,"7, Rue du Maupas, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5245791, 6.6259753)"
ling,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Atelier Sonja T., 9, Rue du Simplon, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5156464, 6.630795)"
ling,"vêtements, lingerie,chaussures,literies",399.9752517014458,"H, Quai de la Nautique, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5069365, 6.6236645)"
peintre,arts graphiques,414.5666235446316,"8, Avenue d'Echallens, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5253831, 6.6206578)"
commissaire de police,administration publique,440.1967408530476,"Passage de Montriond 5 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.535742650170576, 6.647350478522911)"
repass,industrie textile,405.9834636368753,,
dessinât,arts graphiques,414.5666235446316,,
blanchis,employées pour le ménage et la ferme,81.75459812137922,,
ménagère,employées pour le ménage et la ferme,81.75459812137922,"Route de la Bérallaz, Lausanne, District de Lausanne, Vaud, 1053, Schweiz/Suisse/Svizzera/Svizra","(46.590138, 6.6512408)"
opérateur,industrie chimique,467.3530569773332,"Rue de la Pontaise, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5290265, 6.6304138)"
coutur,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
photograveur,"bijouterie,gravure,frappe",428.29967939704176,,
empi,"employés pour tous,célibataires",111.1519208054447,"Chemin des Aubépines 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.58025341374442, 6.606145654828898)"
ling,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
